original_id,value,unit,year,metric_type,context_preview,reason,confidence,proposed_action,kept_record_id
7387,21.0,percentage,2025,growth_rate,gure 6(b) that ju- nior developers increase their output by 21% to 40% while senior developers have ...,Duplicate record (keeping first occurrence),0.9,REMOVE,1258.0
7388,40.0,percentage,2025,growth_rate,b) that ju- nior developers increase their output by 21% to 40% while senior developers have more ma...,Duplicate record (keeping first occurrence),0.9,REMOVE,1207.0
7389,7.0,percentage,2025,percentages,to 40% while senior developers have more marginal gains of 7% to 16%. the estimates for above- and b...,Duplicate record (keeping first occurrence),0.9,REMOVE,1260.0
7390,16.0,percentage,2025,productivity,% while senior developers have more marginal gains of 7% to 16%. the estimates for above- and below-...,Duplicate record (keeping first occurrence),0.9,REMOVE,1261.0
7391,26.08,percentage,2025,productivity,uggestion tool increases software developer productivity by 26.08% (se: 10.3%). we note that this es...,Duplicate record (keeping first occurrence),0.9,REMOVE,1178.0
7392,10.3,percentage,2025,productivity,ol increases software developer productivity by 26.08% (se: 10.3%). we note that this estimate is su...,Duplicate record (keeping first occurrence),0.9,REMOVE,1179.0
7393,58.0,percentage,2023,percentages,estimates are less precise. 19 stantially smaller than the 58% decrease peng et al. (2023) find for ...,Duplicate record (keeping first occurrence),0.9,REMOVE,1264.0
7394,44.2,percentage,2025,percentages,"ages of the experiment were quite small: at microsoft, only 44.2% of developers adopted copilot in t...",Duplicate record (keeping first occurrence),0.9,REMOVE,1265.0
7395,61.7,percentage,2025,adoption_rate,"period). at accenture, adoption was only slightly higher at 61.7% by the end of the initial phase. o...",Duplicate record (keeping first occurrence),0.9,REMOVE,1266.0
7396,10.0,percentage,2025,percentages,"ssions but are expressed as a % of the pre-treatment mean. *10%, **5%, ***1% 25 b.2 heterogeneity in...",Duplicate record (keeping first occurrence),0.9,REMOVE,1184.0
7397,5.0,percentage,2025,percentages,"but are expressed as a % of the pre-treatment mean. *10%, **5%, ***1% 25 b.2 heterogeneity in itt es...",Duplicate record (keeping first occurrence),0.9,REMOVE,1193.0
7398,1.0,percentage,2025,percentages,"expressed as a % of the pre-treatment mean. *10%, **5%, ***1% 25 b.2 heterogeneity in itt estimates ...",Duplicate record (keeping first occurrence),0.9,REMOVE,1194.0
7399,100.0,percentage,2025,growth_rate,-5 15 -3 1 -0 p=0.00 ︷ ︷ p=0.00 p=0.00 ︷ p=0.21 ︷ -50 0 50 100 % increase in outcome pull requests c...,Duplicate record (keeping first occurrence),0.9,REMOVE,1206.0
7400,100.0,percentage,2025,growth_rate,-4 11 -2 1 -1 p=0.00 ︷ ︷ p=0.00 p=0.02 ︷ p=0.23 ︷ -50 0 50 100 % increase in outcome pull requests c...,Duplicate record (keeping first occurrence),0.9,REMOVE,1206.0
7401,100.0,percentage,2025,growth_rate,10 -3 9 1 2 -0 p=0.01 ︷ ︷ p=0.01 p=0.16 ︷ p=0.28 ︷ -50 0 50 100 % increase in outcome pull requests ...,Duplicate record (keeping first occurrence),0.9,REMOVE,1206.0
7402,95.0,percentage,2025,percentages,r total number of completed pull requests. the bars provide 95% confidence intervals based on standa...,Duplicate record (keeping first occurrence),0.9,REMOVE,1234.0
7403,10.0,percentage,2025,percentages,"ssions but are expressed as a % of the pre-treatment mean. *10%, **5%, ***1% 27 d comparison between...",Duplicate record (keeping first occurrence),0.9,REMOVE,1184.0
7404,5.0,percentage,2025,percentages,"but are expressed as a % of the pre-treatment mean. *10%, **5%, ***1% 27 d comparison between experi...",Duplicate record (keeping first occurrence),0.9,REMOVE,1193.0
7405,1.0,percentage,2025,percentages,"expressed as a % of the pre-treatment mean. *10%, **5%, ***1% 27 d comparison between experiments in...",Duplicate record (keeping first occurrence),0.9,REMOVE,1194.0
7406,36.0,percentage,2018,percentages,"ode reviews are frequent: according to macleod et al. 2018, 36% of microsoft developers review code ...",Duplicate record (keeping first occurrence),0.9,REMOVE,1277.0
7407,12.0,percentage,2025,growth_rate,signed to mimic the day-to-day work at a consulting company increased by 12%–25%. evidence from thes...,Duplicate record (keeping first occurrence),0.9,REMOVE,1187.0
