original_id,value,unit,year,current_metric_type,new_metric_type,context_preview,sector,country,company_size,reason,confidence
5047,40.0,percentage,2025,employment,employment_metric,ts or replaces job roles. the authors conclude that almost 40% of global employment is exposed to ai...,,,,Context indicates employment-related metric,0.85
5048,60.0,percentage,2025,employment,employment_metric,"40% of global employment is exposed to ai, rising to around 60% of jobs in advanced economies, owing...",,,,Context indicates employment-related metric,0.85
5091,87.0,percentage,2025,percentages,employment_metric,"ng enterprises that spend more than 30% of their r&d on ai, 87% considered ai critical to the busine...",,,,Context indicates employment-related metric,0.85
5094,11.0,percentage,2025,percentages,employment_metric,s. between 60% and 65% of enterprises that spend more than 11% of their r&d on ai have such collabor...,,,,Context indicates employment-related metric,0.85
5095,44.0,percentage,2025,percentages,employment_metric,"1% of their r&d on ai have such collaborations, compared to 44% of enterprises that spend less than ...",,,,Context indicates employment-related metric,0.85
5097,76.0,percentage,2025,percentages,employment_metric,to gain access to skilled graduates. a significant portion (76%) of enterprises involved in such col...,,,,Context indicates employment-related metric,0.85
5102,76.0,percentage,2025,percentages,employment_metric,"secure access to talented graduates. indeed, a high share (76%) of enterprises collaborating with un...",,,,Context indicates employment-related metric,0.85
6366,47.0,percentage,2024,general_rate,employment_metric,"ty of computation of over 700 occupations, concluding that 47% of total us employment is attributabl...",,,,Context indicates employment-related metric,0.85
6367,9.0,percentage,2022,general_rate,employment_metric,"upations and conclude that across 21 oecd countries, around 9% of jobs are automatable. (lassébie an...",,,,Context indicates employment-related metric,0.85
6368,28.0,percentage,2024,general_rate,employment_metric,"ccupations at highest risk of automation account for about 28% of jobs. more recently, in research f...",,,,Context indicates employment-related metric,0.85
6369,40.0,percentage,2024,general_rate,employment_metric,ts or replaces job roles. the authors conclude that almost 40% of global employment is exposed to ai...,,,,Context indicates employment-related metric,0.85
6370,60.0,percentage,2024,general_rate,employment_metric,"40% of global employment is exposed to ai, rising to around 60% of jobs in advanced economies, owing...",,,,Context indicates employment-related metric,0.85
6380,6.6,percentage,2023,general_rate,adoption_metric,"l firm types found that the overall adoption rate was just 6.6% (zolas et al., 2020[17]). in the eur...",,,,Context indicates adoption metric,0.75
6389,100.0,percentage,2018,general_rate,growth_metric,"2018, annual ai patent applications increased by more than 100%, rising from 30 000 to more than 60 ...",,,,Context indicates growth metric,0.75
6391,2.8,percentage,2024,general_rate,adoption_metric,"ting ai adoption among manufacturers were lack of capital (2.8%), concerns regarding the technology’...",,,,Context indicates adoption metric,0.75
6394,0.0,percentage,2024,general_rate,adoption_metric,important considerations can 50-249 ict 19 (63.3%) 0 (0.0%) 11 (36.7%) manufacturing 22 (73.3%) 2 (6...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
6395,0.0,percentage,2024,general_rate,adoption_metric,%) 9 (30.0%) 12 (40.0%) deu 50-249 ict 17 (56.7%) 0 (0.0%) 13 (43.3%) manufacturing 13 (43.3%) 4 (13...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
6396,0.0,percentage,2024,general_rate,adoption_metric,%) 6 (20.0%) 20 (66.7%) fra 50-249 ict 21 (70.0%) 0 (0.0%) 9 (30.0%) manufacturing 26 (86.7%) 0 (0.0...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
6397,0.0,percentage,2024,general_rate,adoption_metric,%) 0 (0.0%) 9 (30.0%) manufacturing 26 (86.7%) 0 (0.0%) 4 (13.3%) 250+ ict 18 (60.0%) 0 (0.0%) 12 (4...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6398,0.0,percentage,2024,general_rate,adoption_metric,(86.7%) 0 (0.0%) 4 (13.3%) 250+ ict 18 (60.0%) 0 (0.0%) 12 (40.0%) manufacturing 15 (50.0%) 1 (3.3%)...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6399,0.0,percentage,2024,general_rate,adoption_metric,(60.0%) 5 (16.7%) 7 (23.3%) 250+ ict 16 (53.3%) 0 (0.0%) 14 (46.7%) manufacturing 8 (26.7%) 3 (10.0%...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6400,0.0,percentage,2024,general_rate,adoption_metric,%) 3 (10.0%) 19 (63.3%) ita 50-249 ict 14 (46.7%) 0 (0.0%) 16 (53.3%) manufacturing 10 (33.3%) 8 (26...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
6401,0.0,percentage,2024,general_rate,adoption_metric,%) 6 (20.0%) 15 (50.0%) jpn 50-249 ict 19 (63.3%) 0 (0.0%) 11 (36.7%) manufacturing 22 (73.3%) 3 (10...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
6402,0.0,percentage,2024,general_rate,adoption_metric,(73.3%) 3 (10.0%) 5 (16.7%) 250+ ict 25 (83.3%) 0 (0.0%) 5 (16.7%) manufacturing 17 (56.7%) 1 (3.3%)...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6403,0.0,percentage,2024,general_rate,adoption_metric,7%) 1 (3.3%) 12 (40.0%) usa 50-249 ict 19 (63.3%) 0 (0.0%) 11 (36.7%) manufacturing 9 (30.0%) 8 (26....,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
6404,0.0,percentage,2020,general_rate,adoption_metric,2000- 2010 2010- 2020 after 2020 can 50-249 ict 0 (0.0%) 0 (0.0%) 0 (0.0%) 2 (6.7%) 3 (10.0%) 4 (13....,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
6405,0.0,percentage,2020,general_rate,adoption_metric,2010- 2020 after 2020 can 50-249 ict 0 (0.0%) 0 (0.0%) 0 (0.0%) 2 (6.7%) 3 (10.0%) 4 (13.3%) 13 (43....,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
6406,0.0,percentage,2020,general_rate,adoption_metric,after 2020 can 50-249 ict 0 (0.0%) 0 (0.0%) 0 (0.0%) 2 (6.7%) 3 (10.0%) 4 (13.3%) 13 (43.3%) 8 (26.7,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
6466,0.0,percentage,2024,general_rate,adoption_metric,ar with this concept yes can 50-249 ict 7 (23.3%) 0 (0.0%) 23 (76.7%) manufacturing 5 (16.7%) 0 (0.0...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
6467,0.0,percentage,2024,general_rate,adoption_metric,%) 0 (0.0%) 23 (76.7%) manufacturing 5 (16.7%) 0 (0.0%) 25 (83.3%) 250+ ict 4 (13.3%) 0 (0.0%) 26 (8...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6468,0.0,percentage,2024,general_rate,adoption_metric,(16.7%) 0 (0.0%) 25 (83.3%) 250+ ict 4 (13.3%) 0 (0.0%) 26 (86.7%) manufacturing 15 (50.0%) 0 (0.0%)...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6469,0.0,percentage,2024,general_rate,adoption_metric,) 0 (0.0%) 26 (86.7%) manufacturing 15 (50.0%) 0 (0.0%) 15 (50.0%) deu 50-249 ict 2 (6.7%) 0 (0.0%) ...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
6470,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 0 (0.0%) 15 (50.0%) deu 50-249 ict 2 (6.7%) 0 (0.0%) 28 (93.3%) manufacturing 14 (46.7%) 0 (0....,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
6471,0.0,percentage,2024,general_rate,adoption_metric,) 0 (0.0%) 28 (93.3%) manufacturing 14 (46.7%) 0 (0.0%) 16 (53.3%) 250+ ict 2 (6.7%) 0 (0.0%) 28 (93...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6472,0.0,percentage,2024,general_rate,adoption_metric,4 (46.7%) 0 (0.0%) 16 (53.3%) 250+ ict 2 (6.7%) 0 (0.0%) 28 (93.3%) manufacturing 12 (40.0%) 0 (0.0%...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6473,0.0,percentage,2024,general_rate,adoption_metric,) 0 (0.0%) 28 (93.3%) manufacturing 12 (40.0%) 0 (0.0%) 18 (60.0%) fra 50-249 ict 3 (10.0%) 0 (0.0%)...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
6474,0.0,percentage,2024,general_rate,adoption_metric,.0%) 0 (0.0%) 18 (60.0%) fra 50-249 ict 3 (10.0%) 0 (0.0%) 27 (90.0%) manufacturing 2 (6.7%) 0 (0.0%...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
6475,0.0,percentage,2024,general_rate,adoption_metric,0%) 0 (0.0%) 27 (90.0%) manufacturing 2 (6.7%) 0 (0.0%) 28 (93.3%) 250+ ict 0 (0.0%) 1 (3.3%) 29 (96...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6476,0.0,percentage,2024,general_rate,adoption_metric,facturing 2 (6.7%) 0 (0.0%) 28 (93.3%) 250+ ict 0 (0.0%) 1 (3.3%) 29 (96.7%) manufacturing 5 (16.7%)...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6477,0.0,percentage,2024,general_rate,adoption_metric,%) 1 (3.3%) 29 (96.7%) manufacturing 5 (16.7%) 0 (0.0%) 25 (83.3%) gbr 50-249 ict 5 (16.7%) 0 (0.0%)...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
6478,0.0,percentage,2024,general_rate,adoption_metric,.7%) 0 (0.0%) 25 (83.3%) gbr 50-249 ict 5 (16.7%) 0 (0.0%) 25 (83.3%) manufacturing 11 (36.7%) 0 (0....,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
6479,0.0,percentage,2024,general_rate,adoption_metric,) 0 (0.0%) 25 (83.3%) manufacturing 11 (36.7%) 0 (0.0%) 19 (63.3%) 250+ ict 3 (10.0%) 0 (0.0%) 27 (9...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6480,0.0,percentage,2024,general_rate,adoption_metric,(36.7%) 0 (0.0%) 19 (63.3%) 250+ ict 3 (10.0%) 0 (0.0%) 27 (90.0%) manufacturing 9 (30.0%) 0 (0.0%) ...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6481,0.0,percentage,2024,general_rate,adoption_metric,%) 0 (0.0%) 27 (90.0%) manufacturing 9 (30.0%) 0 (0.0%) 21 (70.0%) ita 50-249 ict 9 (30.0%) 0 (0.0%)...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
6482,0.0,percentage,2024,general_rate,adoption_metric,.0%) 0 (0.0%) 21 (70.0%) ita 50-249 ict 9 (30.0%) 0 (0.0%) 21 (70.0%) manufacturing 13 (43.3%) 0 (0....,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
6483,0.0,percentage,2024,general_rate,adoption_metric,) 0 (0.0%) 21 (70.0%) manufacturing 13 (43.3%) 0 (0.0%) 17 (56.7%) 250+ ict 1 (3.3%) 0 (0.0%) 29 (96...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6484,0.0,percentage,2024,general_rate,adoption_metric,3 (43.3%) 0 (0.0%) 17 (56.7%) 250+ ict 1 (3.3%) 0 (0.0%) 29 (96.7%) manufacturing 11 (36.7%) 0 (0.0%...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6485,0.0,percentage,2024,general_rate,adoption_metric,) 0 (0.0%) 29 (96.7%) manufacturing 11 (36.7%) 0 (0.0%) 19 (63.3%) jpn 50-249 ict 6 (20.0%) 0 (0.0%)...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
6486,0.0,percentage,2024,general_rate,adoption_metric,.7%) 0 (0.0%) 19 (63.3%) jpn 50-249 ict 6 (20.0%) 0 (0.0%) 24 (80.0%) manufacturing 6 (20.0%) 0 (0.0...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
6487,0.0,percentage,2024,general_rate,adoption_metric,%) 0 (0.0%) 24 (80.0%) manufacturing 6 (20.0%) 0 (0.0%) 24 (80.0%) 250+ ict 3 (10.0%) 0 (0.0%) 27 (9...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6488,0.0,percentage,2024,general_rate,adoption_metric,(20.0%) 0 (0.0%) 24 (80.0%) 250+ ict 3 (10.0%) 0 (0.0%) 27 (90.0%) manufacturing 7 (23.3%) 2 (6.7%) ...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6489,0.0,percentage,2024,general_rate,adoption_metric,.3%) 2 (6.7%) 21 (70.0%) usa 50-249 ict 5 (16.7%) 0 (0.0%) 25 (83.3%) manufacturing 17 (56.7%) 2 (6....,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
6490,0.0,percentage,2024,general_rate,adoption_metric,7 (56.7%) 2 (6.7%) 11 (36.7%) 250+ ict 1 (3.3%) 0 (0.0%) 29 (96.7%) manufacturing 2 (6.7%) 1 (3.3%) ...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6491,0.0,percentage,2024,general_rate,adoption_metric,know no yes don't know no yes can 50-249 ict 0 (0.0%) 27 (90.0%) 3 (10.0%) 0 (0.0%) 24 (80.0%) 6 (20...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
6492,0.0,percentage,2024,general_rate,adoption_metric,can 50-249 ict 0 (0.0%) 27 (90.0%) 3 (10.0%) 0 (0.0%) 24 (80.0%) 6 (20.0%) 0 (0.0%) 19 (63.3%) 11 (3...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
6497,0.0,percentage,2024,general_rate,adoption_metric,.3%) 14 (46.7%) 0 (0.0%) 18 (60.0%) 12 (40.0%) 0 (0.0%) 11 (36.7%) 19 (63.3%) 250+ ict 0 (0.0%) 26 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6498,0.0,percentage,2024,general_rate,adoption_metric,0%) 0 (0.0%) 11 (36.7%) 19 (63.3%) 250+ ict 0 (0.0%) 26 (86.7%) 4 (13.3%) 0 (0.0%) 20 (66.7%) 10 (33...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6499,0.0,percentage,2024,general_rate,adoption_metric,.3%) 250+ ict 0 (0.0%) 26 (86.7%) 4 (13.3%) 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 21 (70.0%) 9 (30...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6503,0.0,percentage,2024,general_rate,adoption_metric,.3%) 11 (36.7%) 0 (0.0%) 17 (56.7%) 13 (43.3%) 0 (0.0%) 12 (40.0%) 18 (60.0%) deu 50-249 ict 0 (0.0%...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
6504,0.0,percentage,2024,general_rate,adoption_metric,0 (0.0%) 12 (40.0%) 18 (60.0%) deu 50-249 ict 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 21 (70.0%) 9 (...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
6505,0.0,percentage,2024,general_rate,adoption_metric,deu 50-249 ict 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 21 (70.0%) 9 (30.0%) 0 (0.0%) 17 (56.7%) 13 (...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
6507,0.0,percentage,2024,general_rate,adoption_metric,.3%) 1 (3.3%) 9 (30.0%) 20 (66.7%) 250+ ict 0 (0.0%) 23 (76.7%) 7 (23.3%) 0 (0.0%) 22 (73.3%) 8 (26....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6508,0.0,percentage,2024,general_rate,adoption_metric,.7%) 250+ ict 0 (0.0%) 23 (76.7%) 7 (23.3%) 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 19 (63.3%) 11 (36...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6511,0.0,percentage,2024,general_rate,adoption_metric,3 (10.0%) 13 (43.3%) 14 (46.7%) fra 50-249 ict 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 19 (63.3%) 11 ...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
6512,0.0,percentage,2024,general_rate,adoption_metric,fra 50-249 ict 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 19 (63.3%) 11 (36.7%) 0 (0.0%) 26 (86.7%) 4 (1...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
6518,0.0,percentage,2024,general_rate,adoption_metric,.0%) 15 (50.0%) 0 (0.0%) 13 (43.3%) 17 (56.7%) 0 (0.0%) 6 (20.0%) 24 (80.0%) 250+ ict 0 (0.0%) 25 (8...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6519,0.0,percentage,2024,general_rate,adoption_metric,.7%) 0 (0.0%) 6 (20.0%) 24 (80.0%) 250+ ict 0 (0.0%) 25 (83.3%) 5 (16.7%) 0 (0.0%) 22 (73.3%) 8 (26....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6520,0.0,percentage,2024,general_rate,adoption_metric,.0%) 250+ ict 0 (0.0%) 25 (83.3%) 5 (16.7%) 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 22 (73.3%) 8 (26....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6523,0.0,percentage,2024,general_rate,adoption_metric,3.3%) 7 (23.3%) 0 (0.0%) 15 (50.0%) 15 (50.0%) 0 (0.0%) 11 (36.7%) 19 (63.3%) gbr 50-249 ict 0 (0.0%...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
6524,0.0,percentage,2024,general_rate,adoption_metric,0 (0.0%) 11 (36.7%) 19 (63.3%) gbr 50-249 ict 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 18 (60.0%) 12 ...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
6525,0.0,percentage,2024,general_rate,adoption_metric,gbr 50-249 ict 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 18 (60.0%) 12 (40.0%) 0 (0.0%) 16 (53.3%) 14 ...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
6530,0.0,percentage,2024,general_rate,adoption_metric,.3%) 14 (46.7%) 0 (0.0%) 18 (60.0%) 12 (40.0%) 0 (0.0%) 10 (33.3%) 20 (66.7%) 250+ ict 1 (3.3%) 25 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6536,0.0,percentage,2024,general_rate,adoption_metric,.0%) 12 (40.0%) 0 (0.0%) 19 (63.3%) 11 (36.7%) 0 (0.0%) 15 (50.0%) 15 (50.0%) ita 50-249 ict 0 (0.0%...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
6537,0.0,percentage,2024,general_rate,adoption_metric,0 (0.0%) 15 (50.0%) 15 (50.0%) ita 50-249 ict 0 (0.0%) 21 (70.0%) 9 (30.0%) 0 (0.0%) 20 (66.7%) 10 (...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
6538,0.0,percentage,2024,general_rate,adoption_metric,ita 50-249 ict 0 (0.0%) 21 (70.0%) 9 (30.0%) 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 18 (60.0%) 12 (...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
6544,0.0,percentage,2024,general_rate,adoption_metric,3%) 1 (3.3%) 14 (46.7%) 15 (50.0%) 250+ ict 0 (0.0%) 28 (93.3%) 2 (6.7%) 0 (0.0%) 22 (73.3%) 8 (26.7...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6545,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 250+ ict 0 (0.0%) 28 (93.3%) 2 (6.7%) 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 20 (66.7%) 10 (33...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6549,0.0,percentage,2024,general_rate,adoption_metric,2 (6.7%) 11 (36.7%) 17 (56.7%) jpn 50-249 ict 0 (0.0%) 23 (76.7%) 7 (23.3%) 0 (0.0%) 24 (80.0%) 6 (2...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
6550,0.0,percentage,2024,general_rate,adoption_metric,jpn 50-249 ict 0 (0.0%) 23 (76.7%) 7 (23.3%) 0 (0.0%) 24 (80.0%) 6 (20.0%) 0 (0.0%) 22 (73.3%) 8 (26...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
6555,0.0,percentage,2024,general_rate,adoption_metric,.7%) 250+ ict 1 (3.3%) 23 (76.7%) 6 (20.0%) 0 (0.0%) 24 (80.0%) 6 (20.0%) 0 (0.0%) 25 (83.3%) 5 (16....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6561,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 7 (23.3%) 0 (0.0%) 18 (60.0%) 12 (40.0%) 0 (0.0%) 16 (53.3%) 14 (46.7%)  171 the adoption of ...,,,,Context indicates adoption metric,0.75
6562,0.0,percentage,2024,general_rate,adoption_metric,know no yes don't know no yes usa 50-249 ict 0 (0.0%) 29 (96.7%) 1 (3.3%) 0 (0.0%) 22 (73.3%) 8 (26....,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
6563,0.0,percentage,2024,general_rate,adoption_metric,s usa 50-249 ict 0 (0.0%) 29 (96.7%) 1 (3.3%) 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 22 (73.3%) 8 (2...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
6569,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 7 (23.3%) 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 12 (40.0%) 18 (60.0%) 250+ ict 0 (0.0%) 29 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6570,0.0,percentage,2024,general_rate,adoption_metric,3%) 0 (0.0%) 12 (40.0%) 18 (60.0%) 250+ ict 0 (0.0%) 29 (96.7%) 1 (3.3%) 1 (3.3%) 23 (76.7%) 6 (20.0...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6576,0.0,percentage,2024,general_rate,adoption_metric,6 (20.0%) 10 (33.3%) 14 (46.7%) manufacturing 0 (0.0%) 1 (3.3%) 29 (96.7%) 250+ ict 3 (10.0%) 3 (10....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6577,0.0,percentage,2024,general_rate,adoption_metric,y useful very useful can 50-249 ict 12 (40.0%) 0 (0.0%) 5 (16.7%) 13 (43.3%) 14 (46.7%) 2 (6.7%) 8 (...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
6580,0.0,percentage,2024,general_rate,adoption_metric,53.3%) 1 (3.3%) 5 (16.7%) 8 (26.7%) 14 (46.7%) 0 (0.0%) 2 (6.7%) 14 (46.7%) 250+ ict 12 (40.0%) 1 (3...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6582,0.0,percentage,2024,general_rate,adoption_metric,.3%) 3 (10.0%) 12 (40.0%) 5 (16.7%) 10 (33.3%) 0 (0.0%) 11 (36.7%) 9 (30.0%) deu 50-249 ict 8 (26.7%...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
6585,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 4 (13.3%) 9 (30.0%) 5 (16.7%) 16 (53.3%) 0 (0.0%) 4 (13.3%) 10 (33.3%) fra 50-249 ict 12 (40.0...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
6586,0.0,percentage,2024,general_rate,adoption_metric,4 (13.3%) 10 (33.3%) fra 50-249 ict 12 (40.0%) 0 (0.0%) 3 (10.0%) 15 (50.0%) 10 (33.3%) 3 (10.0%) 5 ...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
6590,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 0 (0.0%) 3 (10.0%) 13 (43.3%) 12 (40.0%) 0 (0.0%) 2 (6.7%) 16 (53.3%) 250+ ict 15 (50.0%) 0 (0...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6591,0.0,percentage,2024,general_rate,adoption_metric,0%) 2 (6.7%) 16 (53.3%) 250+ ict 15 (50.0%) 0 (0.0%) 3 (10.0%) 12 (40.0%) 6 (20.0%) 5 (16.7%) 12 (40...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6594,0.0,percentage,2024,general_rate,adoption_metric,3 (10.0%) 16 (53.3%) gbr 50-249 ict 10 (33.3%) 0 (0.0%) 5 (16.7%) 15 (50.0%) 14 (46.7%) 2 (6.7%) 8 (...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
6596,0.0,percentage,2024,general_rate,adoption_metric,(60.0%) 1 (3.3%) 2 (6.7%) 9 (30.0%) 12 (40.0%) 0 (0.0%) 4 (13.3%) 14 (46.7%) 250+ ict 15 (50.0%) 1 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6598,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 1 (3.3%) 11 (36.7%) 9 (30.0%) 15 (50.0%) 0 (0.0%) 1 (3.3%) 14 (46.7%) ita 50-249 ict 17 (56.7%...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
6599,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 2 (6.7%) 5 (16.7%) 11 (36.7%) 17 (56.7%) 0 (0.0%) 5 (16.7%) 8 (26.7%) 250+ ict 15 (50.0%) 0 (0...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6600,0.0,percentage,2024,general_rate,adoption_metric,0%) 5 (16.7%) 8 (26.7%) 250+ ict 15 (50.0%) 0 (0.0%) 10 (33.3%) 5 (16.7%) 11 (36.7%) 2 (6.7%) 5 (16....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6602,0.0,percentage,2024,general_rate,adoption_metric,.7%) 4 (13.3%) 10 (33.3%) 8 (26.7%) 14 (46.7%) 0 (0.0%) 3 (10.0%) 13 (43.3%) jpn 50-249 ict 16 (53.3...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
6603,0.0,percentage,2024,general_rate,adoption_metric,3 (10.0%) 13 (43.3%) jpn 50-249 ict 16 (53.3%) 0 (0.0%) 4 (13.3%) 10 (33.3%) 9 (30.0%) 1 (3.3%) 6 (2...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
6607,0.0,percentage,2024,general_rate,adoption_metric,3%) 1 (3.3%) 14 (46.7%) 250+ ict 14 (46.7%) 0 (0.0%) 6 (20.0%) 10 (33.3%) 6 (20.0%) 7 (23.3%) 10 (33...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6609,0.0,percentage,2024,general_rate,adoption_metric,ery helpful can 50-249 ict 2 (6.7%) 14 (46.7%) 0 (0.0%) 14 (46.7%) 7 (23.3%) 12 (40.0%) 0 (0.0%) 11 ...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
6614,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 0 (0.0%) 12 (40.0%) 6 (20.0%) 12 (40.0%) 0 (0.0%) 12 (40.0%) 250+ ict 7 (23.3%) 12 (40.0%) 1 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6619,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 0 (0.0%) 10 (33.3%) 4 (13.3%) 13 (43.3%) 0 (0.0%) 13 (43.3%) 250+ ict 5 (16.7%) 15 (50.0%) 1 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
6620,0.0,percentage,2024,general_rate,adoption_metric,4 (46.7%) fra 50-249 ict 10 (33.3%) 13 (43.3%) 0 (0.0%) 7 (23.3%) 6 (20.0%) 12 (40.0%) 0 (0.0%) 12 (...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
6625,0.0,percentage,2024,general_rate,adoption_metric,70.0%) 2 (6.7%) 14 (46.7%) 0 (0.0%) 14 (46.7%) 0 (0.0%) 18 (60.0%) 0 (0.0%) 12 (40.0%) 250+ ict 8 (2...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
