id,source_id,metric_type,value,unit,year,sector,region,technology,context,confidence,page_number,created_at,updated_at,issue_type,issue_details
12197,16,labor_metric,10.0,percentage,2023,,,,"(2023) estimate
that up to 80% of US workforce could have at least 10% of their tasks replaced and 19% of workers
stand to lose at least 50% of their tasks to LLMs",0.75,,2025-07-20 00:08:49.700064,2025-07-20 00:08:49.700065,duplicate,Appears 6 times
864,10,comparison_metrics,23.9,percentage,2024,,,,"ng for time and location ﬁxed effects, access to AI rec- ommendations increases RPH by 0.47 chats, up 23.9% from their pretreatment mean of 1.97. In column (2), we include ﬁxed ef- fects for individua",0.7,,2025-07-20 00:07:18.642588,2025-07-20 00:07:18.642589,duplicate,Appears 6 times
3497,17,comparison_metrics,23.9,percentage,2024,,,,"ng for time and location ﬁxed effects, access to AI rec- ommendations increases RPH by 0.47 chats, up 23.9% from their pretreatment mean of 1.97. In column (2), we include ﬁxed ef- fects for individua",0.7,,2025-07-20 00:07:18.876528,2025-07-20 00:07:18.876529,duplicate,Appears 6 times
5378,10,comparison_metrics,23.9,percentage,2024,,,,"ng for time and location ﬁxed effects, access to AI rec- ommendations increases RPH by 0.47 chats, up 23.9% from their pretreatment mean of 1.97. In column (2), we include ﬁxed ef- fects for individua",0.7,,2025-07-20 00:07:19.214714,2025-07-20 00:07:19.214714,duplicate,Appears 6 times
6993,10,comparison_metrics,23.9,percentage,2024,,,,"ng for time and location ﬁxed effects, access to AI rec- ommendations increases RPH by 0.47 chats, up 23.9% from their pretreatment mean of 1.97. In column (2), we include ﬁxed ef- fects for individua",0.7,,2025-07-20 00:08:49.164094,2025-07-20 00:08:49.164094,duplicate,Appears 6 times
9626,17,comparison_metrics,23.9,percentage,2024,,,,"ng for time and location ﬁxed effects, access to AI rec- ommendations increases RPH by 0.47 chats, up 23.9% from their pretreatment mean of 1.97. In column (2), we include ﬁxed ef- fects for individua",0.7,,2025-07-20 00:08:49.393409,2025-07-20 00:08:49.393410,duplicate,Appears 6 times
11507,10,comparison_metrics,23.9,percentage,2024,,,,"ng for time and location ﬁxed effects, access to AI rec- ommendations increases RPH by 0.47 chats, up 23.9% from their pretreatment mean of 1.97. In column (2), we include ﬁxed ef- fects for individua",0.7,,2025-07-20 00:08:49.601628,2025-07-20 00:08:49.601629,duplicate,Appears 6 times
172,4,comparative_metric,73.0,percentage,2024,,,,"eir 
balance of resources and agility. Compared to small businesses, medium firms have greater access to critical 
resources like high-quality data  (83% compared to 73% of small businesses) and scala",0.8,,2025-07-20 00:07:18.542581,2025-07-20 00:07:18.542582,duplicate,Appears 6 times
1536,4,comparative_metric,73.0,percentage,2024,,,,"eir 
balance of resources and agility. Compared to small businesses, medium firms have greater access to critical 
resources like high-quality data  (83% compared to 73% of small businesses) and scala",0.8,,2025-07-20 00:07:18.756679,2025-07-20 00:07:18.756679,duplicate,Appears 6 times
2209,17,comparative_metric,73.0,percentage,2024,,,,"eir 
balance of resources and agility. Compared to small businesses, medium firms have greater access to critical 
resources like high-quality data  (83% compared to 73% of small businesses) and scala",0.8,,2025-07-20 00:07:18.874827,2025-07-20 00:07:18.874828,duplicate,Appears 6 times
6301,4,comparative_metric,73.0,percentage,2024,,,,"eir 
balance of resources and agility. Compared to small businesses, medium firms have greater access to critical 
resources like high-quality data  (83% compared to 73% of small businesses) and scala",0.8,,2025-07-20 00:08:49.065081,2025-07-20 00:08:49.065081,duplicate,Appears 6 times
7665,4,comparative_metric,73.0,percentage,2024,,,,"eir 
balance of resources and agility. Compared to small businesses, medium firms have greater access to critical 
resources like high-quality data  (83% compared to 73% of small businesses) and scala",0.8,,2025-07-20 00:08:49.291500,2025-07-20 00:08:49.291500,duplicate,Appears 6 times
8338,17,comparative_metric,73.0,percentage,2024,,,,"eir 
balance of resources and agility. Compared to small businesses, medium firms have greater access to critical 
resources like high-quality data  (83% compared to 73% of small businesses) and scala",0.8,,2025-07-20 00:08:49.391150,2025-07-20 00:08:49.391151,duplicate,Appears 6 times
171,4,comparative_metric,83.0,percentage,2024,,,,"eir 
balance of resources and agility. Compared to small businesses, medium firms have greater access to critical 
resources like high-quality data  (83% compared to 73% of small businesses) and scala",0.8,,2025-07-20 00:07:18.542580,2025-07-20 00:07:18.542581,duplicate,Appears 6 times
1535,4,comparative_metric,83.0,percentage,2024,,,,"eir 
balance of resources and agility. Compared to small businesses, medium firms have greater access to critical 
resources like high-quality data  (83% compared to 73% of small businesses) and scala",0.8,,2025-07-20 00:07:18.756677,2025-07-20 00:07:18.756678,duplicate,Appears 6 times
2208,17,comparative_metric,83.0,percentage,2024,,,,"eir 
balance of resources and agility. Compared to small businesses, medium firms have greater access to critical 
resources like high-quality data  (83% compared to 73% of small businesses) and scala",0.8,,2025-07-20 00:07:18.874826,2025-07-20 00:07:18.874827,duplicate,Appears 6 times
6300,4,comparative_metric,83.0,percentage,2024,,,,"eir 
balance of resources and agility. Compared to small businesses, medium firms have greater access to critical 
resources like high-quality data  (83% compared to 73% of small businesses) and scala",0.8,,2025-07-20 00:08:49.065079,2025-07-20 00:08:49.065080,duplicate,Appears 6 times
7664,4,comparative_metric,83.0,percentage,2024,,,,"eir 
balance of resources and agility. Compared to small businesses, medium firms have greater access to critical 
resources like high-quality data  (83% compared to 73% of small businesses) and scala",0.8,,2025-07-20 00:08:49.291498,2025-07-20 00:08:49.291499,duplicate,Appears 6 times
8337,17,comparative_metric,83.0,percentage,2024,,,,"eir 
balance of resources and agility. Compared to small businesses, medium firms have greater access to critical 
resources like high-quality data  (83% compared to 73% of small businesses) and scala",0.8,,2025-07-20 00:08:49.391148,2025-07-20 00:08:49.391149,duplicate,Appears 6 times
235,6,energy_metric,0.0,percentage,2024,,,,"00%
Energy sector
1",0.75,,2025-07-20 00:07:18.564699,2025-07-20 00:07:18.564700,duplicate,Appears 6 times
2508,17,energy_metric,0.0,percentage,2024,,,,"00%
Energy sector
1",0.75,,2025-07-20 00:07:18.875228,2025-07-20 00:07:18.875229,duplicate,Appears 6 times
4389,6,energy_metric,0.0,percentage,2024,,,,"00%
Energy sector
1",0.75,,2025-07-20 00:07:19.094051,2025-07-20 00:07:19.094052,duplicate,Appears 6 times
6364,6,energy_metric,0.0,percentage,2024,,,,"00%
Energy sector
1",0.75,,2025-07-20 00:08:49.088235,2025-07-20 00:08:49.088236,duplicate,Appears 6 times
8637,17,energy_metric,0.0,percentage,2024,,,,"00%
Energy sector
1",0.75,,2025-07-20 00:08:49.391682,2025-07-20 00:08:49.391683,duplicate,Appears 6 times
10518,6,energy_metric,0.0,percentage,2024,,,,"00%
Energy sector
1",0.75,,2025-07-20 00:08:49.510912,2025-07-20 00:08:49.510913,duplicate,Appears 6 times
1021,16,energy_metric,1.0,billions_usd,2024,,,,"1
Market Competition
Concern over monopoly power in AI-related sectors permeate the public debate, as well as the intent
of some regulators, notably in the US and China",0.75,,2025-07-20 00:07:18.697321,2025-07-20 00:07:18.697322,duplicate,Appears 6 times
4196,17,energy_metric,1.0,billions_usd,2024,,,,"1
Market Competition
Concern over monopoly power in AI-related sectors permeate the public debate, as well as the intent
of some regulators, notably in the US and China",0.75,,2025-07-20 00:07:18.877472,2025-07-20 00:07:18.877472,duplicate,Appears 6 times
6077,16,energy_metric,1.0,billions_usd,2024,,,,"1
Market Competition
Concern over monopoly power in AI-related sectors permeate the public debate, as well as the intent
of some regulators, notably in the US and China",0.75,,2025-07-20 00:07:19.321900,2025-07-20 00:07:19.321901,duplicate,Appears 6 times
7150,16,energy_metric,1.0,billions_usd,2024,,,,"1
Market Competition
Concern over monopoly power in AI-related sectors permeate the public debate, as well as the intent
of some regulators, notably in the US and China",0.75,,2025-07-20 00:08:49.223948,2025-07-20 00:08:49.223948,duplicate,Appears 6 times
10325,17,energy_metric,1.0,billions_usd,2024,,,,"1
Market Competition
Concern over monopoly power in AI-related sectors permeate the public debate, as well as the intent
of some regulators, notably in the US and China",0.75,,2025-07-20 00:08:49.394624,2025-07-20 00:08:49.394625,duplicate,Appears 6 times
12206,16,energy_metric,1.0,billions_usd,2024,,,,"1
Market Competition
Concern over monopoly power in AI-related sectors permeate the public debate, as well as the intent
of some regulators, notably in the US and China",0.75,,2025-07-20 00:08:49.700077,2025-07-20 00:08:49.700077,duplicate,Appears 6 times
888,11,energy_metric,2.0,percentage,2024,,,,"AI's impact on labor productivity depends on its
capability and adoption timeline
Effect of AI adoption on annual labor productivity growth, 10-year adoption
period
ch less powerful
AI
er adoption (30",0.75,,2025-07-20 00:07:18.650586,2025-07-20 00:07:18.650586,duplicate,Appears 6 times
3584,17,energy_metric,2.0,percentage,2024,,,,"AI's impact on labor productivity depends on its
capability and adoption timeline
Effect of AI adoption on annual labor productivity growth, 10-year adoption
period
ch less powerful
AI
er adoption (30",0.75,,2025-07-20 00:07:18.876644,2025-07-20 00:07:18.876644,duplicate,Appears 6 times
5465,11,energy_metric,2.0,percentage,2024,,,,"AI's impact on labor productivity depends on its
capability and adoption timeline
Effect of AI adoption on annual labor productivity growth, 10-year adoption
period
ch less powerful
AI
er adoption (30",0.75,,2025-07-20 00:07:19.226086,2025-07-20 00:07:19.226086,duplicate,Appears 6 times
7017,11,energy_metric,2.0,percentage,2024,,,,"AI's impact on labor productivity depends on its
capability and adoption timeline
Effect of AI adoption on annual labor productivity growth, 10-year adoption
period
ch less powerful
AI
er adoption (30",0.75,,2025-07-20 00:08:49.171467,2025-07-20 00:08:49.171467,duplicate,Appears 6 times
9713,17,energy_metric,2.0,percentage,2024,,,,"AI's impact on labor productivity depends on its
capability and adoption timeline
Effect of AI adoption on annual labor productivity growth, 10-year adoption
period
ch less powerful
AI
er adoption (30",0.75,,2025-07-20 00:08:49.393556,2025-07-20 00:08:49.393557,duplicate,Appears 6 times
11594,11,energy_metric,2.0,percentage,2024,,,,"AI's impact on labor productivity depends on its
capability and adoption timeline
Effect of AI adoption on annual labor productivity growth, 10-year adoption
period
ch less powerful
AI
er adoption (30",0.75,,2025-07-20 00:08:49.612413,2025-07-20 00:08:49.612414,duplicate,Appears 6 times
777,7,investment_metric,10.0,percentage,2024,,,,"38% of enterprises that allocate between 
0-10% of their R&D spending to AI considered AI to be critically important to their core business processes",0.75,,2025-07-20 00:07:18.596158,2025-07-20 00:07:18.596159,duplicate,Appears 6 times
3153,17,investment_metric,10.0,percentage,2024,,,,"38% of enterprises that allocate between 
0-10% of their R&D spending to AI considered AI to be critically important to their core business processes",0.75,,2025-07-20 00:07:18.876073,2025-07-20 00:07:18.876073,duplicate,Appears 6 times
5034,7,investment_metric,10.0,percentage,2024,,,,"38% of enterprises that allocate between 
0-10% of their R&D spending to AI considered AI to be critically important to their core business processes",0.75,,2025-07-20 00:07:19.124102,2025-07-20 00:07:19.124103,duplicate,Appears 6 times
6906,7,investment_metric,10.0,percentage,2024,,,,"38% of enterprises that allocate between 
0-10% of their R&D spending to AI considered AI to be critically important to their core business processes",0.75,,2025-07-20 00:08:49.124917,2025-07-20 00:08:49.124918,duplicate,Appears 6 times
9282,17,investment_metric,10.0,percentage,2024,,,,"38% of enterprises that allocate between 
0-10% of their R&D spending to AI considered AI to be critically important to their core business processes",0.75,,2025-07-20 00:08:49.392804,2025-07-20 00:08:49.392805,duplicate,Appears 6 times
11163,7,investment_metric,10.0,percentage,2024,,,,"38% of enterprises that allocate between 
0-10% of their R&D spending to AI considered AI to be critically important to their core business processes",0.75,,2025-07-20 00:08:49.547166,2025-07-20 00:08:49.547167,duplicate,Appears 6 times
776,7,investment_metric,38.0,percentage,2024,,,,"38% of enterprises that allocate between 
0-10% of their R&D spending to AI considered AI to be critically important to their core business processes",0.75,,2025-07-20 00:07:18.596156,2025-07-20 00:07:18.596157,duplicate,Appears 6 times
3152,17,investment_metric,38.0,percentage,2024,,,,"38% of enterprises that allocate between 
0-10% of their R&D spending to AI considered AI to be critically important to their core business processes",0.75,,2025-07-20 00:07:18.876071,2025-07-20 00:07:18.876072,duplicate,Appears 6 times
5033,7,investment_metric,38.0,percentage,2024,,,,"38% of enterprises that allocate between 
0-10% of their R&D spending to AI considered AI to be critically important to their core business processes",0.75,,2025-07-20 00:07:19.124101,2025-07-20 00:07:19.124101,duplicate,Appears 6 times
6905,7,investment_metric,38.0,percentage,2024,,,,"38% of enterprises that allocate between 
0-10% of their R&D spending to AI considered AI to be critically important to their core business processes",0.75,,2025-07-20 00:08:49.124916,2025-07-20 00:08:49.124916,duplicate,Appears 6 times
9281,17,investment_metric,38.0,percentage,2024,,,,"38% of enterprises that allocate between 
0-10% of their R&D spending to AI considered AI to be critically important to their core business processes",0.75,,2025-07-20 00:08:49.392802,2025-07-20 00:08:49.392803,duplicate,Appears 6 times
11162,7,investment_metric,38.0,percentage,2024,,,,"38% of enterprises that allocate between 
0-10% of their R&D spending to AI considered AI to be critically important to their core business processes",0.75,,2025-07-20 00:08:49.547165,2025-07-20 00:08:49.547165,duplicate,Appears 6 times
943,13,adoption_metrics,8.7,percentage,2024,,,,"S also show that the overall adoption rate remains relatively modest across the economy, with only 8.7% of businesses using AI for producing goods and services (see Figure 6).",0.7,,2025-07-20 00:07:18.672666,2025-07-20 00:07:18.672667,duplicate,Appears 6 times
3913,17,adoption_metrics,8.7,percentage,2024,,,,"S also show that the overall adoption rate remains relatively modest across the economy, with only 8.7% of businesses using AI for producing goods and services (see Figure 6).",0.7,,2025-07-20 00:07:18.877089,2025-07-20 00:07:18.877089,duplicate,Appears 6 times
5794,13,adoption_metrics,8.7,percentage,2024,,,,"S also show that the overall adoption rate remains relatively modest across the economy, with only 8.7% of businesses using AI for producing goods and services (see Figure 6).",0.7,,2025-07-20 00:07:19.275390,2025-07-20 00:07:19.275391,duplicate,Appears 6 times
7072,13,adoption_metrics,8.7,percentage,2024,,,,"S also show that the overall adoption rate remains relatively modest across the economy, with only 8.7% of businesses using AI for producing goods and services (see Figure 6).",0.7,,2025-07-20 00:08:49.194566,2025-07-20 00:08:49.194567,duplicate,Appears 6 times
10042,17,adoption_metrics,8.7,percentage,2024,,,,"S also show that the overall adoption rate remains relatively modest across the economy, with only 8.7% of businesses using AI for producing goods and services (see Figure 6).",0.7,,2025-07-20 00:08:49.394116,2025-07-20 00:08:49.394117,duplicate,Appears 6 times
11923,13,adoption_metrics,8.7,percentage,2024,,,,"S also show that the overall adoption rate remains relatively modest across the economy, with only 8.7% of businesses using AI for producing goods and services (see Figure 6).",0.7,,2025-07-20 00:08:49.655357,2025-07-20 00:08:49.655357,duplicate,Appears 6 times
852,10,ai_cost_metric,300.0,billions_usd,2024,,,,"gpt-3 model included 175 billion parameters, was trained on 300 billion tokens, and incurred approximately $5 million in training costs.",0.7,,2025-07-20 00:07:18.642572,2025-07-20 00:07:18.642572,duplicate,Appears 6 times
3485,17,ai_cost_metric,300.0,billions_usd,2024,,,,"gpt-3 model included 175 billion parameters, was trained on 300 billion tokens, and incurred approximately $5 million in training costs.",0.7,,2025-07-20 00:07:18.876513,2025-07-20 00:07:18.876513,duplicate,Appears 6 times
5366,10,ai_cost_metric,300.0,billions_usd,2024,,,,"gpt-3 model included 175 billion parameters, was trained on 300 billion tokens, and incurred approximately $5 million in training costs.",0.7,,2025-07-20 00:07:19.214697,2025-07-20 00:07:19.214698,duplicate,Appears 6 times
6981,10,ai_cost_metric,300.0,billions_usd,2024,,,,"gpt-3 model included 175 billion parameters, was trained on 300 billion tokens, and incurred approximately $5 million in training costs.",0.7,,2025-07-20 00:08:49.164079,2025-07-20 00:08:49.164080,duplicate,Appears 6 times
9614,17,ai_cost_metric,300.0,billions_usd,2024,,,,"gpt-3 model included 175 billion parameters, was trained on 300 billion tokens, and incurred approximately $5 million in training costs.",0.7,,2025-07-20 00:08:49.393388,2025-07-20 00:08:49.393389,duplicate,Appears 6 times
11495,10,ai_cost_metric,300.0,billions_usd,2024,,,,"gpt-3 model included 175 billion parameters, was trained on 300 billion tokens, and incurred approximately $5 million in training costs.",0.7,,2025-07-20 00:08:49.601613,2025-07-20 00:08:49.601614,duplicate,Appears 6 times
855,10,tokens_metric,3.0,billions_usd,2024,,,,"The 
GPT-3 model included 175 billion parameters, was trained on 300 
billion tokens, and incurred approximately $5 million in training 
costs",0.75,,2025-07-20 00:07:18.642576,2025-07-20 00:07:18.642577,duplicate,Appears 6 times
3488,17,tokens_metric,3.0,billions_usd,2024,,,,"The 
GPT-3 model included 175 billion parameters, was trained on 300 
billion tokens, and incurred approximately $5 million in training 
costs",0.75,,2025-07-20 00:07:18.876517,2025-07-20 00:07:18.876517,duplicate,Appears 6 times
5369,10,tokens_metric,3.0,billions_usd,2024,,,,"The 
GPT-3 model included 175 billion parameters, was trained on 300 
billion tokens, and incurred approximately $5 million in training 
costs",0.75,,2025-07-20 00:07:19.214701,2025-07-20 00:07:19.214702,duplicate,Appears 6 times
6984,10,tokens_metric,3.0,billions_usd,2024,,,,"The 
GPT-3 model included 175 billion parameters, was trained on 300 
billion tokens, and incurred approximately $5 million in training 
costs",0.75,,2025-07-20 00:08:49.164083,2025-07-20 00:08:49.164083,duplicate,Appears 6 times
9617,17,tokens_metric,3.0,billions_usd,2024,,,,"The 
GPT-3 model included 175 billion parameters, was trained on 300 
billion tokens, and incurred approximately $5 million in training 
costs",0.75,,2025-07-20 00:08:49.393393,2025-07-20 00:08:49.393394,duplicate,Appears 6 times
11498,10,tokens_metric,3.0,billions_usd,2024,,,,"The 
GPT-3 model included 175 billion parameters, was trained on 300 
billion tokens, and incurred approximately $5 million in training 
costs",0.75,,2025-07-20 00:08:49.601617,2025-07-20 00:08:49.601617,duplicate,Appears 6 times
858,10,tokens_metric,5.0,billions_usd,2024,,,,"The 
GPT-3 model included 175 billion parameters, was trained on 300 
billion tokens, and incurred approximately $5 million in training 
costs",0.75,,2025-07-20 00:07:18.642580,2025-07-20 00:07:18.642581,duplicate,Appears 6 times
3491,17,tokens_metric,5.0,billions_usd,2024,,,,"The 
GPT-3 model included 175 billion parameters, was trained on 300 
billion tokens, and incurred approximately $5 million in training 
costs",0.75,,2025-07-20 00:07:18.876521,2025-07-20 00:07:18.876521,duplicate,Appears 6 times
5372,10,tokens_metric,5.0,billions_usd,2024,,,,"The 
GPT-3 model included 175 billion parameters, was trained on 300 
billion tokens, and incurred approximately $5 million in training 
costs",0.75,,2025-07-20 00:07:19.214705,2025-07-20 00:07:19.214706,duplicate,Appears 6 times
6987,10,tokens_metric,5.0,billions_usd,2024,,,,"The 
GPT-3 model included 175 billion parameters, was trained on 300 
billion tokens, and incurred approximately $5 million in training 
costs",0.75,,2025-07-20 00:08:49.164087,2025-07-20 00:08:49.164087,duplicate,Appears 6 times
9620,17,tokens_metric,5.0,billions_usd,2024,,,,"The 
GPT-3 model included 175 billion parameters, was trained on 300 
billion tokens, and incurred approximately $5 million in training 
costs",0.75,,2025-07-20 00:08:49.393398,2025-07-20 00:08:49.393399,duplicate,Appears 6 times
11501,10,tokens_metric,5.0,billions_usd,2024,,,,"The 
GPT-3 model included 175 billion parameters, was trained on 300 
billion tokens, and incurred approximately $5 million in training 
costs",0.75,,2025-07-20 00:08:49.601621,2025-07-20 00:08:49.601621,duplicate,Appears 6 times
951,14,tokens_metric,6.0,billions_usd,2024,,,,"u Share
f
h
d
Reading Time: 6 mins
Under the hood of every AI application are algorithms that churn through data in their own language,
one based on a vocabulary of tokens",0.75,,2025-07-20 00:07:18.681489,2025-07-20 00:07:18.681490,duplicate,Appears 6 times
4052,17,tokens_metric,6.0,billions_usd,2024,,,,"u Share
f
h
d
Reading Time: 6 mins
Under the hood of every AI application are algorithms that churn through data in their own language,
one based on a vocabulary of tokens",0.75,,2025-07-20 00:07:18.877275,2025-07-20 00:07:18.877276,duplicate,Appears 6 times
5933,14,tokens_metric,6.0,billions_usd,2024,,,,"u Share
f
h
d
Reading Time: 6 mins
Under the hood of every AI application are algorithms that churn through data in their own language,
one based on a vocabulary of tokens",0.75,,2025-07-20 00:07:19.287542,2025-07-20 00:07:19.287543,duplicate,Appears 6 times
7080,14,tokens_metric,6.0,billions_usd,2024,,,,"u Share
f
h
d
Reading Time: 6 mins
Under the hood of every AI application are algorithms that churn through data in their own language,
one based on a vocabulary of tokens",0.75,,2025-07-20 00:08:49.204141,2025-07-20 00:08:49.204141,duplicate,Appears 6 times
10181,17,tokens_metric,6.0,billions_usd,2024,,,,"u Share
f
h
d
Reading Time: 6 mins
Under the hood of every AI application are algorithms that churn through data in their own language,
one based on a vocabulary of tokens",0.75,,2025-07-20 00:08:49.394362,2025-07-20 00:08:49.394363,duplicate,Appears 6 times
12062,14,tokens_metric,6.0,billions_usd,2024,,,,"u Share
f
h
d
Reading Time: 6 mins
Under the hood of every AI application are algorithms that churn through data in their own language,
one based on a vocabulary of tokens",0.75,,2025-07-20 00:08:49.669990,2025-07-20 00:08:49.669991,duplicate,Appears 6 times
1105,17,investment,0.93,percentage,2025,,,,"in the next 10 years should also be modest, in the range of 0.93% −1.16% over 10 years in total, provided that the investment",0.8,,2025-07-20 00:07:18.707547,2025-07-20 00:07:18.707548,duplicate,Appears 4 times
1778,17,investment,0.93,percentage,2025,,,,"in the next 10 years should also be modest, in the range of 0.93% −1.16% over 10 years in total, provided that the investment",0.8,,2025-07-20 00:07:18.874251,2025-07-20 00:07:18.874252,duplicate,Appears 4 times
7234,17,investment,0.93,percentage,2025,,,,"in the next 10 years should also be modest, in the range of 0.93% −1.16% over 10 years in total, provided that the investment",0.8,,2025-07-20 00:08:49.235358,2025-07-20 00:08:49.235358,duplicate,Appears 4 times
7907,17,investment,0.93,percentage,2025,,,,"in the next 10 years should also be modest, in the range of 0.93% −1.16% over 10 years in total, provided that the investment",0.8,,2025-07-20 00:08:49.390373,2025-07-20 00:08:49.390374,duplicate,Appears 4 times
3818,17,investment,1.0,billions_usd,2013,,,,investment events that involved funding sizes greater than $1 billion. 45.43 2013 2014 2015 2016 2017 2018 2019 2020 2021 2022 2,0.8,,2025-07-20 00:07:18.876956,2025-07-20 00:07:18.876957,duplicate,Appears 4 times
5699,12,investment,1.0,billions_usd,2013,,,,investment events that involved funding sizes greater than $1 billion. 45.43 2013 2014 2015 2016 2017 2018 2019 2020 2021 2022 2,0.8,,2025-07-20 00:07:19.243109,2025-07-20 00:07:19.243110,duplicate,Appears 4 times
9947,17,investment,1.0,billions_usd,2013,,,,investment events that involved funding sizes greater than $1 billion. 45.43 2013 2014 2015 2016 2017 2018 2019 2020 2021 2022 2,0.8,,2025-07-20 00:08:49.393955,2025-07-20 00:08:49.393956,duplicate,Appears 4 times
11828,12,investment,1.0,billions_usd,2013,,,,investment events that involved funding sizes greater than $1 billion. 45.43 2013 2014 2015 2016 2017 2018 2019 2020 2021 2022 2,0.8,,2025-07-20 00:08:49.625966,2025-07-20 00:08:49.625966,duplicate,Appears 4 times
3786,17,investment,1.0,billions_usd,2024,,,,"view May 21, 2024 Scale AI, a data-labeling startup, raises $1 billion and reaches a valuation of $13.8 billion. Investment/fundi",0.8,,2025-07-20 00:07:18.876913,2025-07-20 00:07:18.876914,duplicate,Appears 4 times
3798,17,investment,1.0,billions_usd,2024,,,,"AMD, 2024 Sep 5, 2024 Safe Superintelligence (SSI) secures $1 billion in funding. Investment/funding Figure 4.1.13 Source: Tech",0.8,,2025-07-20 00:07:18.876929,2025-07-20 00:07:18.876929,duplicate,Appears 4 times
5667,12,investment,1.0,billions_usd,2024,,,,"view May 21, 2024 Scale AI, a data-labeling startup, raises $1 billion and reaches a valuation of $13.8 billion. Investment/fundi",0.8,,2025-07-20 00:07:19.243057,2025-07-20 00:07:19.243058,duplicate,Appears 4 times
5679,12,investment,1.0,billions_usd,2024,,,,"AMD, 2024 Sep 5, 2024 Safe Superintelligence (SSI) secures $1 billion in funding. Investment/funding Figure 4.1.13 Source: Tech",0.8,,2025-07-20 00:07:19.243077,2025-07-20 00:07:19.243078,duplicate,Appears 4 times
9915,17,investment,1.0,billions_usd,2024,,,,"view May 21, 2024 Scale AI, a data-labeling startup, raises $1 billion and reaches a valuation of $13.8 billion. Investment/fundi",0.8,,2025-07-20 00:08:49.393901,2025-07-20 00:08:49.393902,duplicate,Appears 4 times
9927,17,investment,1.0,billions_usd,2024,,,,"AMD, 2024 Sep 5, 2024 Safe Superintelligence (SSI) secures $1 billion in funding. Investment/funding Figure 4.1.13 Source: Tech",0.8,,2025-07-20 00:08:49.393921,2025-07-20 00:08:49.393922,duplicate,Appears 4 times
11796,12,investment,1.0,billions_usd,2024,,,,"view May 21, 2024 Scale AI, a data-labeling startup, raises $1 billion and reaches a valuation of $13.8 billion. Investment/fundi",0.8,,2025-07-20 00:08:49.625930,2025-07-20 00:08:49.625930,duplicate,Appears 4 times
11808,12,investment,1.0,billions_usd,2024,,,,"AMD, 2024 Sep 5, 2024 Safe Superintelligence (SSI) secures $1 billion in funding. Investment/funding Figure 4.1.13 Source: Tech",0.8,,2025-07-20 00:08:49.625943,2025-07-20 00:08:49.625944,duplicate,Appears 4 times
1022,17,productivity,0.66,percentage,2025,,,,conomic effects appear nontrivial but modest—no more than a 0.66% increase in total factor productivity (TFP) over 10 years.,0.8,,2025-07-20 00:07:18.707433,2025-07-20 00:07:18.707436,duplicate,Appears 4 times
1695,17,productivity,0.66,percentage,2025,,,,conomic effects appear nontrivial but modest—no more than a 0.66% increase in total factor productivity (TFP) over 10 years.,0.8,,2025-07-20 00:07:18.874045,2025-07-20 00:07:18.874049,duplicate,Appears 4 times
7151,17,productivity,0.66,percentage,2025,,,,conomic effects appear nontrivial but modest—no more than a 0.66% increase in total factor productivity (TFP) over 10 years.,0.8,,2025-07-20 00:08:49.235259,2025-07-20 00:08:49.235261,duplicate,Appears 4 times
7824,17,productivity,0.66,percentage,2025,,,,conomic effects appear nontrivial but modest—no more than a 0.66% increase in total factor productivity (TFP) over 10 years.,0.8,,2025-07-20 00:08:49.390220,2025-07-20 00:08:49.390224,duplicate,Appears 4 times
2421,17,productivity,1.0,percentage,2025,,,,"l. *, **, and *** indicate significance at the 10%, 5%, and 1% levels. 4.4 R&D Efficiency Finally, I combine my estimates",0.8,,2025-07-20 00:07:18.875114,2025-07-20 00:07:18.875114,duplicate,Appears 4 times
4302,18,productivity,1.0,percentage,2025,,,,"l. *, **, and *** indicate significance at the 10%, 5%, and 1% levels. 4.4 R&D Efficiency Finally, I combine my estimates",0.8,,2025-07-20 00:07:19.082661,2025-07-20 00:07:19.082662,duplicate,Appears 4 times
8550,17,productivity,1.0,percentage,2025,,,,"l. *, **, and *** indicate significance at the 10%, 5%, and 1% levels. 4.4 R&D Efficiency Finally, I combine my estimates",0.8,,2025-07-20 00:08:49.391526,2025-07-20 00:08:49.391527,duplicate,Appears 4 times
10431,18,productivity,1.0,percentage,2025,,,,"l. *, **, and *** indicate significance at the 10%, 5%, and 1% levels. 4.4 R&D Efficiency Finally, I combine my estimates",0.8,,2025-07-20 00:08:49.497927,2025-07-20 00:08:49.497927,duplicate,Appears 4 times
1025,17,productivity,1.5,percentage,2025,,,,"7% increase in global GDP, equivalent to $7 trillion, and a 1.5% per annum increase in US productivity growth over a 10-year",0.8,,2025-07-20 00:07:18.707439,2025-07-20 00:07:18.707440,duplicate,Appears 4 times
1698,17,productivity,1.5,percentage,2025,,,,"7% increase in global GDP, equivalent to $7 trillion, and a 1.5% per annum increase in US productivity growth over a 10-year",0.8,,2025-07-20 00:07:18.874053,2025-07-20 00:07:18.874054,duplicate,Appears 4 times
3859,17,productivity,1.5,percentage,2025,,,,"rent projection of the Congressional Budget Office (CBO) of 1.5% productivity growth 6/20/25, 12:51 PM Machines of mind: The",0.8,,2025-07-20 00:07:18.877016,2025-07-20 00:07:18.877017,duplicate,Appears 4 times
